id,donor_id,donor_name,amount,fund_id,fund_name,campus_id,campus_name,service_id,service_name,source,payment_method,status,recurring_gift_id,date,time,processing_fee,net_amount
tx_d1a7bc28,donor_647e1ae1,Carolyn Anderson,50,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-11-16,12:32:00,1.75,48.25
tx_0b17bb92,donor_43debf25,Susan Cook,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-11-16,12:33:00,4.65,145.35
tx_91401e2f,donor_16358c75,Joseph Fisher,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-11-16,12:34:00,1.03,23.97
tx_793b7370,donor_f23833c8,Andrew Lee,150,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-11-16,12:37:00,0,150
tx_b95cbd66,donor_626d03f4,Paul Fisher,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-11-16,12:37:00,0,25
tx_5180e899,donor_a8421bbd,Gregory Rodriguez,200,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-11-16,12:42:00,6.1,193.9
tx_4a269106,donor_e2f2aeb2,George Mitchell,50,fund_002,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-11-16,12:43:00,1.75,48.25
tx_6c10a46e,donor_05399ec0,Kenneth Bell,250,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-11-16,12:44:00,7.55,242.45
tx_27ac9f0a,donor_0def9d38,Helen Russell,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Discover,completed,,2025-11-16,12:46:00,3.2,96.8
tx_91b37ffe,donor_7292bffb,Jerry Edwards,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_e712e881,2025-11-16,12:47:00,3.2,96.8
tx_72b8fd84,donor_dcbe0904,Barbara Walker,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-11-16,12:47:00,1.75,48.25
tx_78334b99,donor_5f6cb95f,Anna Wright,100,fund_003,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_1c7da247,2025-11-16,12:54:00,3.2,96.8
tx_bd21fae0,donor_d9404518,Karen Diaz,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-11-16,12:55:00,2.48,72.52
tx_76076464,donor_0f6701b1,Aaron Miller,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-16,12:55:00,6.1,193.9
tx_a290dcd3,donor_874f6c8f,Robert Barnes,250,fund_003,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_f07b3409,2025-11-16,12:58:00,7.55,242.45
tx_0ab27fee,donor_16c4b7ab,Heather Barnes,25,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-11-16,12:59:00,1.03,23.97
tx_c9fafc05,donor_af6a1e50,Jack Sanders,75,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-11-16,13:05:00,2.48,72.52
tx_61d0b5b4,donor_d525d409,Raymond Lewis,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_1f8eb594,2025-11-16,13:15:00,6.1,193.9
tx_68188138,donor_7b1e1a37,Donna Anderson,75,fund_003,Missions,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-11-16,13:15:00,2.48,72.52
tx_5803cba4,donor_051e34d0,Gary Adams,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-11-16,13:16:00,1.75,48.25
tx_0eebb679,donor_2abf4aee,Kelly Cook,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-11-16,13:28:00,3.2,96.8
tx_52f92287,donor_4ebb66cf,Joseph Carter,25,fund_005,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_c959b07c,2025-11-16,13:32:00,1.03,23.98
tx_25794813,donor_000807c6,Frank Ross,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Mastercard,completed,,2025-11-16,13:42:00,6.1,193.9
tx_560b39e7,donor_3e1cbf18,Jason Sanders,75,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-11-16,13:43:00,2.48,72.52
tx_41e1fb4e,donor_a07a6127,Gary Murphy,250,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_5b00bd42,2025-11-16,13:44:00,7.55,242.45
tx_5f08ec16,donor_11b90df1,Jose Reyes,150,fund_001,Missions,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_4db5a048,2025-11-16,13:48:00,4.65,145.35
tx_bdbc4294,donor_3f90b380,Linda Watson,20,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,failed,,2025-11-16,13:48:00,0.88,19.12
tx_e6c455a8,donor_35595a8a,Kyle Ross,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,ACH,completed,,2025-11-16,13:48:00,3.2,96.8
tx_ff201600,donor_6355557c,Nancy Bailey,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_0867d776,2025-11-16,13:53:00,3.2,96.8
tx_a1e3c740,donor_5c6a318f,Sharon Hernandez,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-11-16,13:54:00,3.2,96.8
tx_2566d4cc,donor_b3804855,Rebecca Taylor,500,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Discover,completed,,2025-11-16,14:10:00,14.8,485.2
tx_1d6fac05,donor_3991f2de,Eric Martin,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Discover,completed,,2025-11-16,14:11:00,3.2,96.8
tx_ca840b99,donor_8db87929,Michael Clark,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Discover,completed,,2025-11-16,14:19:00,3.2,96.8
tx_71c6e1b0,donor_74ed3897,Christina Gomez,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Discover,completed,,2025-11-16,14:29:00,3.2,96.8
tx_5b395493,donor_9e4053b5,Donna Rogers,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,,2025-11-16,14:31:00,3.2,96.8
tx_24b6f168,donor_1e264e51,Peter Diaz,20,fund_002,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-11-16,14:36:00,0.88,19.12
tx_c38d5cba,donor_96808a00,Nathan Miller,200,fund_004,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_b5d99cf3,2025-11-16,14:38:00,6.1,193.9
tx_e90ebfa9,donor_97e57841,Brian Evans,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-11-16,14:41:00,3.2,96.8
tx_ca113e0e,donor_b3adf377,Andrew Rivera,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_8a5478da,2025-11-16,14:47:00,3.2,96.8
tx_cbeba6a9,donor_aa7c044f,David Adams,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,rec_0bd71e6c,2025-11-16,14:59:00,1.75,48.25
tx_6524d19f,donor_4f0ebc4e,Jessica Hill,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-11-23,08:01:00,0,100
tx_faf5cb4e,donor_af9eec7f,Betty Ward,50,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-11-23,08:02:00,1.75,48.25
tx_aa71b38f,donor_fb8b1e14,Pamela Stewart,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-11-23,08:03:00,0,100
tx_b99d8234,donor_72c322a4,Patricia Miller,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-11-23,08:07:00,0,50
tx_2834ab51,donor_247e67cf,George Reyes,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_28b72006,2025-11-23,08:11:00,3.2,96.8
tx_24d082fb,donor_b5c56494,Joshua Anderson,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,ACH,completed,,2025-11-23,08:11:00,1.75,48.25
tx_bc6887db,donor_b4cdfd92,Steven Cruz,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-11-23,08:15:00,3.2,96.8
tx_a8feb8a9,donor_48038749,Kenneth Turner,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_6e88f79c,2025-11-23,08:25:00,3.2,96.8
tx_4233dbe3,donor_58fe84c7,Donna Peterson,20,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-11-23,08:32:00,0.88,19.12
tx_47155e2c,donor_000389ae,Benjamin Gutierrez,200,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-11-23,08:35:00,0,200
tx_e6a4195b,donor_951fcfa7,Stephen Hughes,300,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-11-23,08:38:00,9.0,291.0
tx_a4449cb0,donor_ae9dd148,Barbara Russell,50,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-11-23,08:39:00,1.75,48.25
tx_cf7a8ef4,donor_e7d8b997,John Ortiz,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-11-23,08:41:00,6.1,193.9
tx_4861b3f8,donor_6a07a68d,Jennifer Bailey,500,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,ACH,completed,,2025-11-23,08:44:00,14.8,485.2
tx_1b58ee29,donor_cf822dd8,Timothy Diaz,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_e5ba374c,2025-11-23,08:46:00,1.03,23.98
tx_6c6b8141,donor_c8e7af8a,Ryan Reyes,1000,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-11-23,08:46:00,0,1000
tx_6d46f894,donor_11e1af45,Patrick Bell,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Mastercard,completed,,2025-11-23,08:47:00,2.48,72.52
tx_0442e967,donor_27ad9d76,Nicole Harris,50,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-11-23,08:47:00,1.75,48.25
tx_943bd8db,donor_29e3b82c,Nicholas Garcia,100,fund_001,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_de693138,2025-11-23,08:49:00,3.2,96.8
tx_ec492d3f,donor_2a4241eb,Donna Torres,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_64851372,2025-11-23,08:50:00,1.75,48.25
tx_7d742763,donor_544b3158,Robert Flores,20,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-11-23,08:51:00,0.88,19.12
tx_50eea79c,donor_5bf32a59,Virginia Davis,300,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-11-23,08:52:00,9.0,291.0
tx_b1048dd8,donor_3337d077,Jacob Hall,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-11-23,09:10:00,0,50
tx_dcf339ac,donor_3c58c0c6,Emily Richardson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_c10bffb2,2025-11-23,09:12:00,3.2,96.8
tx_c1f9e68d,donor_aa7c044f,David Adams,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_0bd71e6c,2025-11-23,09:12:00,1.75,48.25
tx_878185f2,donor_dcb77f21,Donald Clark,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-11-23,09:14:00,2.48,72.52
tx_a15608e0,donor_6d967645,Anthony Carter,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_b99d1203,2025-11-23,09:18:00,4.65,145.35
tx_29702968,donor_a00221db,Michelle Cox,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-11-23,09:19:00,0,100
tx_ec09fc7c,donor_b9bf9f61,Brandon Davis,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-11-23,09:21:00,4.65,145.35
tx_cd612f56,donor_3054e35b,Jacob Lewis,100,fund_001,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_d4ae5a22,2025-11-23,09:27:00,3.2,96.8
tx_ba8e32d3,donor_1eb8e43f,Mary Torres,500,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-11-23,09:28:00,14.8,485.2
tx_4ea7deb7,donor_1a3889ed,Aaron Johnson,50,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-11-23,09:30:00,1.75,48.25
tx_dca4bc94,donor_60f775a1,William Rivera,50,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-11-23,09:32:00,1.75,48.25
tx_e098332c,donor_86a25813,Nicholas Bailey,500,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-11-23,09:33:00,14.8,485.2
tx_e4db5c97,donor_b843a6a7,Stephen Cox,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,ACH,completed,,2025-11-23,09:34:00,6.1,193.9
tx_29740a82,donor_ef3e78ff,Emily Turner,200,fund_003,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_42838ff2,2025-11-23,09:45:00,6.1,193.9
tx_1e03f656,donor_a85c98ae,Ruth Richardson,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_e8e24f67,2025-11-23,09:48:00,1.03,23.98
tx_b4734bc6,donor_6fed5f4d,John Brooks,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_7c6a7483,2025-11-23,09:49:00,3.2,96.8
tx_a013f13c,donor_d587ec5e,Linda Sanchez,1500,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-11-23,09:52:00,43.8,1456.2
tx_40196c10,donor_08f7c8b1,Pamela Wood,10,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-11-23,09:58:00,0,10
tx_b09cab08,donor_7bb3a32a,Carolyn Rivera,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_ad16fe64,2025-11-23,09:59:00,4.65,145.35
tx_d721ed8c,donor_9f52c3e7,Susan Brown,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-11-23,10:00:00,3.2,96.8
tx_1f227988,donor_f2539ae5,Amy Robinson,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-11-23,10:03:00,0.59,9.41
tx_1e0ac885,donor_c5c48a6e,Jacob Hernandez,100,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,completed,,2025-11-23,10:09:00,0,100
tx_fb5243b3,donor_848cdab6,Amanda Rodriguez,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,10:10:00,3.2,96.8
tx_eb5b578b,donor_2a3e71c8,Samuel Richardson,300,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_b8ce2625,2025-11-23,10:13:00,9.0,291.0
tx_ca042890,donor_79f695e9,Janet Cooper,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_e2742e66,2025-11-23,10:13:00,3.2,96.8
tx_512eff93,donor_67ded23c,Deborah Mitchell,1000,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-11-23,10:13:00,29.3,970.7
tx_65a6b18b,donor_f8f9637a,Elizabeth Long,50,fund_001,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_cd52f4b4,2025-11-23,10:15:00,1.75,48.25
tx_60fc75e8,donor_8c7c30ac,Victoria Cooper,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-11-23,10:15:00,4.65,145.35
tx_74712405,donor_e3c78013,Janet Murphy,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_1497d6c5,2025-11-23,10:18:00,3.2,96.8
tx_bb46ea4e,donor_28aa3ee3,Raymond Williams,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-11-23,10:18:00,0.88,19.12
tx_93428c0a,donor_9a78f5bc,Christine Nelson,150,fund_005,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-11-23,10:19:00,4.65,145.35
tx_698bda5c,donor_ab183271,Joshua Myers,25,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,10:21:00,1.03,23.97
tx_9b6d8fff,donor_9094572a,Larry Flores,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-11-23,10:24:00,4.65,145.35
tx_13bf1b7c,donor_c8ab9ddc,Anna Watson,500,fund_002,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_fd61379a,2025-11-23,10:27:00,14.8,485.2
tx_09359b32,donor_8a22319b,Zachary Thomas,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-11-23,10:27:00,0,75
tx_791af060,donor_79be7c34,Patricia Bell,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-11-23,10:27:00,2.48,72.52
tx_d0dcde31,donor_af3b907d,Pamela Russell,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_851859f8,2025-11-23,10:28:00,2.48,72.53
tx_9ae7fb52,donor_08fcd81f,Nathan Watson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_13428377,2025-11-23,10:31:00,3.2,96.8
tx_2cf2d633,donor_d99b089b,Gregory Rogers,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-11-23,10:34:00,0.88,19.12
tx_4512b8be,donor_e6f6d560,Laura Ortiz,50,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-11-23,10:38:00,1.75,48.25
tx_e966dd3a,donor_fb1133ee,Timothy Martinez,50,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-11-23,10:41:00,1.75,48.25
tx_56f174cb,donor_320cd298,Kathleen Wood,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,10:43:00,6.1,193.9
tx_2daab053,donor_80cc5347,Jessica Diaz,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-11-23,10:44:00,3.2,96.8
tx_777d50ef,donor_6b9c3496,Lisa Jackson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_cf564948,2025-11-23,10:46:00,3.2,96.8
tx_7d7386fd,donor_db656dc9,Andrew Cook,25,fund_001,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_6fc6908f,2025-11-23,10:48:00,1.03,23.98
tx_599994da,donor_82e50e2f,James Evans,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-11-23,10:49:00,3.2,96.8
tx_afd41f51,donor_658243c1,Jack Sanders,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,10:49:00,2.48,72.52
tx_442b2452,donor_93a1b281,Janet Walker,200,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Mastercard,completed,,2025-11-23,10:50:00,6.1,193.9
tx_5c659d61,donor_6e0aed4b,Linda Sanders,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-11-23,10:51:00,1.75,48.25
tx_a8d96b1e,donor_5d92ccfe,Kimberly Edwards,75,fund_002,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_99bf782b,2025-11-23,10:52:00,2.48,72.53
tx_5747b7a5,donor_3337d077,Jacob Hall,20,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-11-23,10:53:00,0.88,19.12
tx_b34b13d1,donor_35595a8a,Kyle Ross,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-11-23,10:55:00,0,50
tx_1d26e5b1,donor_82e50e2f,James Evans,100,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_d1b6cd97,2025-11-23,10:58:00,3.2,96.8
tx_35c5fe6b,donor_70c5e817,Timothy Anderson,75,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-11-23,10:58:00,2.48,72.52
tx_a5b046b9,donor_0b1e6867,Amanda Sanchez,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,10:59:00,0.88,19.12
tx_71bd7cab,donor_55032963,Lauren Cook,75,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-11-23,11:10:00,2.48,72.52
tx_6247bf4d,donor_a07a6127,Gary Murphy,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_5b00bd42,2025-11-23,11:11:00,7.55,242.45
tx_57fa7aa9,donor_40380a4d,Nancy Reyes,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Mastercard,completed,,2025-11-23,11:11:00,1.75,48.25
tx_653ae946,donor_7b6a4266,Emma Bennett,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_e3818a51,2025-11-23,11:12:00,3.2,96.8
tx_fef59168,donor_dc5ceb75,Maria Turner,50,fund_001,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,rec_327d361a,2025-11-23,11:19:00,1.75,48.25
tx_6552a297,donor_e15a96ab,Anthony Hernandez,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-11-23,11:23:00,1.75,48.25
tx_88dc536c,donor_f9ae9703,Raymond Mitchell,100,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-11-23,11:29:00,0,100
tx_4496f0dd,donor_ae123262,Rebecca Garcia,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-11-23,11:29:00,3.2,96.8
tx_8f2ed0cb,donor_1a7bafb1,Christine Butler,300,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-11-23,11:30:00,9.0,291.0
tx_53a1835e,donor_a8b28c0d,David Jones,75,fund_002,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_ca4706ca,2025-11-23,11:31:00,2.48,72.53
tx_ef120647,donor_1f40e29a,Jonathan Diaz,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,11:32:00,7.55,242.45
tx_a12c893f,donor_a337ffa3,Gary Collins,200,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-11-23,11:34:00,0,200
tx_f06d35f4,donor_ea10b7ea,Jose Reyes,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-11-23,11:34:00,1.75,48.25
tx_6297a245,donor_25826741,Anthony Gray,300,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-11-23,11:35:00,0,300
tx_69d5e2a7,donor_8b62598d,Stephen Adams,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,11:37:00,0.59,9.41
tx_823da450,donor_7b8c982b,Jerry Moore,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-11-23,11:40:00,1.03,23.97
tx_020b69dd,donor_bee556d3,Joseph Martin,500,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-11-23,11:44:00,14.8,485.2
tx_16974ed2,donor_60b88a39,Brenda Carter,500,fund_001,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_872973a1,2025-11-23,11:47:00,14.8,485.2
tx_09be92d4,donor_931c5fab,Cynthia Cox,100,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-11-23,11:48:00,3.2,96.8
tx_65ad8daa,donor_86d7aaca,Melissa Hall,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_48ea7157,2025-11-23,11:50:00,7.55,242.45
tx_ec5a2fec,donor_de36082c,Shirley Myers,200,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-11-23,11:51:00,6.1,193.9
tx_547a65aa,donor_79cad7f6,Helen Thomas,250,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-11-23,11:52:00,0,250
tx_5e0145d7,donor_967bc99f,Christine Carter,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-11-23,11:53:00,3.2,96.8
tx_06638d63,donor_8db87929,Michael Clark,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_87e982d9,2025-11-23,11:54:00,4.65,145.35
tx_b2d0f1da,donor_010f6e6c,Jennifer Morales,20,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,11:54:00,0.88,19.12
tx_3a24bc2b,donor_2bb24d7f,Deborah Rogers,100,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-11-23,11:55:00,3.2,96.8
