id,first_name,last_name,email,phone,address,city,state,zip,primary_campus_id,primary_campus_name,household_id,created_date,status
donor_39e86c76,Jacob,Bennett,jacobb82@hotmail.com,(678) 450-9967,3653 Meadow Ln,Dacula,GA,30046,campus_001,One Life Center,hh_0351,2023-09-12,active
donor_c4f057c4,Katherine,Reyes,katherine.reyes@hotmail.com,(755) 505-6424,3128 Pine St,Buford,GA,30043,campus_001,One Life Center,hh_0352,2020-04-22,active
donor_46b02e72,Lauren,Reyes,lauren.reyes@icloud.com,(700) 365-5659,3128 Pine St,Buford,GA,30043,campus_001,One Life Center,hh_0352,2020-04-22,active
donor_af5eda10,Robert,Ross,robert39@icloud.com,(686) 976-8001,9585 Mill Rd,Duluth,GA,30052,campus_001,One Life Center,hh_0353,2025-03-22,lapsed
donor_62c4db68,Henry,Rodriguez,henryr424@yahoo.com,(767) 414-1953,2304 Cedar Ln,Snellville,GA,30052,campus_001,One Life Center,hh_0354,2023-11-23,active
donor_97073d62,Nathan,Ortiz,nathano589@outlook.com,(694) 829-9132,4805 River Rd,Suwanee,GA,30052,campus_001,One Life Center,hh_0355,2023-05-31,active
donor_28d55c5b,Eric,Ortiz,eortiz@icloud.com,(701) 824-4812,4805 River Rd,Suwanee,GA,30052,campus_001,One Life Center,hh_0355,2023-05-31,active
donor_b13e8c5c,Diane,Harris,dianeh819@icloud.com,(730) 246-6468,492 Forest Ave,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0356,2023-07-04,lapsed
donor_b4cdfd92,Steven,Cruz,stevenc308@hotmail.com,(719) 985-1100,3396 Orchard Rd,Buford,GA,30043,campus_001,One Life Center,hh_0357,2021-07-30,active
donor_f455a872,Joseph,Cruz,joseph88@icloud.com,(770) 782-1477,3396 Orchard Rd,Buford,GA,30043,campus_001,One Life Center,hh_0357,2021-07-30,active
donor_a7be8f24,Robert,Harris,rharris@hotmail.com,(720) 673-7782,7949 Sunset Blvd,Grayson,GA,30019,campus_001,One Life Center,hh_0358,2024-06-20,active
donor_55e04808,John,Davis,john88@gmail.com,(697) 487-1510,5269 Valley Rd,Snellville,GA,30518,campus_001,One Life Center,hh_0359,2023-01-02,active
donor_4ebb66cf,Joseph,Carter,joseph97@gmail.com,(712) 623-2422,6482 Elm St,Duluth,GA,30518,campus_001,One Life Center,hh_0360,2023-05-03,active
donor_ada91c1f,Amy,Carter,acarter@outlook.com,(705) 737-5953,6482 Elm St,Duluth,GA,30518,campus_001,One Life Center,hh_0360,2023-05-03,active
donor_6df62e13,Patricia,Mitchell,patriciamitchell@outlook.com,(739) 950-9579,1617 Forest Ave,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0361,2022-11-02,active
donor_aa5cfa42,Michelle,Mitchell,michelle.mitchell@hotmail.com,(764) 335-4361,1617 Forest Ave,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0361,2022-11-02,active
donor_98251544,Christina,Murphy,christina.murphy@outlook.com,(737) 247-2689,1997 Main St,Loganville,GA,30078,campus_001,One Life Center,hh_0362,2021-09-28,lapsed
donor_f976b9cb,Zachary,Myers,zachary26@outlook.com,(746) 526-8227,9562 Hill St,Snellville,GA,30043,campus_001,One Life Center,hh_0363,2023-08-01,active
donor_d864c070,Helen,Wright,helenw212@outlook.com,(748) 526-5440,4583 Cedar Ln,Duluth,GA,30045,campus_001,One Life Center,hh_0364,2020-02-01,active
donor_49593a29,Michelle,Powell,mpowell@gmail.com,(694) 229-8712,4111 Elm St,Snellville,GA,30518,campus_001,One Life Center,hh_0365,2020-05-25,active
donor_52461967,Kelly,Powell,kelly.powell@icloud.com,(684) 288-7987,4111 Elm St,Snellville,GA,30518,campus_001,One Life Center,hh_0365,2020-05-25,active
donor_71ae35ed,Jose,Powell,josep687@gmail.com,(737) 781-3159,5926 Hill St,Dacula,GA,30518,campus_001,One Life Center,hh_0366,2021-11-11,active
donor_cef6e560,Barbara,Powell,barbara.powell@icloud.com,(717) 900-8625,5926 Hill St,Dacula,GA,30518,campus_001,One Life Center,hh_0366,2021-11-11,active
donor_b147843e,Lisa,Lewis,lisa86@icloud.com,(740) 230-2070,4327 Mill Rd,Duluth,GA,30518,campus_001,One Life Center,hh_0367,2022-03-13,active
donor_163140c7,Brian,Hall,brian.hall@icloud.com,(769) 309-6339,2898 Hill St,Dacula,GA,30052,campus_001,One Life Center,hh_0368,2024-04-21,active
donor_fb1133ee,Timothy,Martinez,timothymartinez@icloud.com,(727) 267-6582,7652 Spring St,Snellville,GA,30078,campus_001,One Life Center,hh_0369,2023-04-24,active
donor_000807c6,Frank,Ross,frank.ross@hotmail.com,(740) 317-8584,9393 Church St,Loganville,GA,30017,campus_001,One Life Center,hh_0370,2023-01-20,active
donor_eb468988,Dorothy,Ross,dross@yahoo.com,(717) 615-2140,9393 Church St,Loganville,GA,30017,campus_001,One Life Center,hh_0370,2023-01-20,active
donor_6e0aed4b,Linda,Sanders,lindas909@gmail.com,(696) 876-3444,8198 Grove St,Loganville,GA,30019,campus_001,One Life Center,hh_0371,2023-09-14,lapsed
donor_df1c23dd,Anthony,Nguyen,anthonyn307@outlook.com,(733) 935-6640,9568 Forest Ave,Loganville,GA,30518,campus_001,One Life Center,hh_0372,2021-02-04,active
donor_357a843b,Thomas,Wood,thomasw379@gmail.com,(678) 920-6885,8462 Spring St,Lawrenceville,GA,30518,campus_001,One Life Center,hh_0373,2024-10-01,active
donor_ce500a96,Ronald,Torres,rtorres@icloud.com,(733) 758-4460,7173 Orchard Rd,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0374,2023-04-23,active
donor_68fc4ee3,Raymond,Torres,raymondtorres@yahoo.com,(749) 593-6902,7173 Orchard Rd,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0374,2023-04-23,active
donor_d2013058,Samuel,Martin,smartin@icloud.com,(695) 286-3248,2300 Main St,Snellville,GA,30045,campus_001,One Life Center,hh_0375,2020-05-26,lapsed
donor_00f4971f,Ryan,Parker,rparker@icloud.com,(723) 431-4044,7074 Creek Dr,Dacula,GA,30518,campus_001,One Life Center,hh_0376,2021-01-03,active
donor_a360d868,Kyle,Smith,kyle.smith@hotmail.com,(739) 921-7038,8320 Lake Dr,Dacula,GA,30046,campus_001,One Life Center,hh_0377,2022-04-21,active
donor_0a238cf4,Eric,Morgan,ericmorgan@icloud.com,(758) 959-2279,8724 Lake Dr,Suwanee,GA,30045,campus_001,One Life Center,hh_0378,2022-08-10,lapsed
donor_35d88e50,Debra,Morgan,debram553@outlook.com,(756) 254-6628,8724 Lake Dr,Suwanee,GA,30045,campus_001,One Life Center,hh_0378,2022-08-10,lapsed
donor_8eb63265,Janet,Johnson,janet46@outlook.com,(699) 236-5981,8499 Sunset Blvd,Dacula,GA,30052,campus_001,One Life Center,hh_0379,2023-03-21,active
donor_cab58d69,Pamela,Diaz,pamelad829@gmail.com,(714) 696-2351,7852 Meadow Ln,Snellville,GA,30043,campus_001,One Life Center,hh_0380,2020-12-12,lapsed
donor_ad2d6ceb,Emily,Martinez,emily.martinez@hotmail.com,(700) 805-3476,2271 Creek Dr,Snellville,GA,30024,campus_001,One Life Center,hh_0381,2021-07-29,active
donor_9b2ae7c1,Raymond,Martinez,raymondmartinez@outlook.com,(767) 441-8944,2271 Creek Dr,Snellville,GA,30024,campus_001,One Life Center,hh_0381,2021-07-29,active
donor_74ed3897,Christina,Gomez,cgomez@icloud.com,(708) 876-8211,1482 Pine St,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0382,2023-05-04,active
donor_49f10261,Patrick,Gomez,patrickgomez@hotmail.com,(722) 255-5331,1482 Pine St,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0382,2023-05-04,active
donor_b5c56494,Joshua,Anderson,joshuaa945@yahoo.com,(726) 899-7390,7702 Spring St,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0383,2022-09-02,active
donor_5edf0156,Gregory,Jackson,gregory.jackson@gmail.com,(746) 852-6797,4831 Forest Ave,Loganville,GA,30043,campus_001,One Life Center,hh_0384,2022-02-21,active
donor_c4e40745,Richard,Collins,rcollins@yahoo.com,(764) 802-4193,4529 Lake Dr,Snellville,GA,30019,campus_001,One Life Center,hh_0385,2024-07-01,active
donor_6482be05,Mary,Foster,mary.foster@hotmail.com,(691) 901-8306,9072 Main St,Duluth,GA,30019,campus_001,One Life Center,hh_0386,2023-10-09,active
donor_0def9d38,Helen,Russell,helenrussell@hotmail.com,(759) 324-2965,3263 Oak Ave,Snellville,GA,30024,campus_001,One Life Center,hh_0387,2020-02-18,lapsed
donor_ae9dd148,Barbara,Russell,brussell@hotmail.com,(701) 313-4018,3263 Oak Ave,Snellville,GA,30024,campus_001,One Life Center,hh_0387,2020-02-18,lapsed
donor_2abf4aee,Kelly,Cook,kelly99@yahoo.com,(687) 483-2022,4628 River Rd,Suwanee,GA,30052,campus_001,One Life Center,hh_0388,2023-11-18,active
donor_c82e2db5,Edward,Cook,edward.cook@outlook.com,(711) 382-8218,4628 River Rd,Suwanee,GA,30052,campus_001,One Life Center,hh_0388,2023-11-18,active
donor_4cc63fa8,Anna,Sanchez,anna.sanchez@icloud.com,(769) 465-2692,8161 Cedar Ln,Loganville,GA,30045,campus_001,One Life Center,hh_0389,2020-10-21,active
donor_15fc6338,Robert,Sanchez,roberts73@outlook.com,(735) 219-9154,8161 Cedar Ln,Loganville,GA,30045,campus_001,One Life Center,hh_0389,2020-10-21,active
donor_6b96ba4f,Rachel,Cruz,rachel.cruz@hotmail.com,(768) 989-9039,6497 Lake Dr,Lawrenceville,GA,30043,campus_001,One Life Center,hh_0390,2020-11-06,active
donor_a80584e1,Kathleen,Cruz,kathleen.cruz@hotmail.com,(706) 203-7298,6497 Lake Dr,Lawrenceville,GA,30043,campus_001,One Life Center,hh_0390,2020-11-06,active
donor_17ab0c61,Amanda,Fisher,amanda.fisher@gmail.com,(724) 747-6571,9393 Valley Rd,Dacula,GA,30044,campus_001,One Life Center,hh_0391,2025-03-29,active
donor_e0d09c9e,Deborah,Murphy,dmurphy@gmail.com,(758) 905-6886,2993 Valley Rd,Snellville,GA,30046,campus_001,One Life Center,hh_0392,2020-03-21,active
donor_6a4c42d6,Gary,Murphy,gmurphy@yahoo.com,(695) 236-4163,2993 Valley Rd,Snellville,GA,30046,campus_001,One Life Center,hh_0392,2020-03-21,active
donor_8006b2dc,Anna,Watson,awatson@gmail.com,(682) 547-1918,6469 Maple Dr,Buford,GA,30052,campus_001,One Life Center,hh_0393,2024-06-11,active
donor_f31ceafc,Carol,Watson,cwatson@gmail.com,(705) 869-9570,6469 Maple Dr,Buford,GA,30052,campus_001,One Life Center,hh_0393,2024-06-11,active
donor_e6868668,Jack,Foster,jfoster@hotmail.com,(683) 448-3138,3917 Maple Dr,Duluth,GA,30518,campus_001,One Life Center,hh_0394,2020-03-16,lapsed
donor_40380a4d,Nancy,Reyes,nancy.reyes@gmail.com,(741) 809-4613,1694 Forest Ave,Lawrenceville,GA,30024,campus_001,One Life Center,hh_0395,2023-06-05,active
donor_17ae8afb,William,Reyes,william26@icloud.com,(719) 323-9943,1694 Forest Ave,Lawrenceville,GA,30024,campus_001,One Life Center,hh_0395,2023-06-05,active
donor_c4141f7c,Jessica,Ramirez,jessicaramirez@outlook.com,(748) 368-8187,2941 Church St,Lawrenceville,GA,30518,campus_001,One Life Center,hh_0396,2020-05-09,active
donor_63122a25,Ashley,Ramirez,ashleyramirez@gmail.com,(758) 827-7162,2941 Church St,Lawrenceville,GA,30518,campus_001,One Life Center,hh_0396,2020-05-09,active
donor_3bcbc883,Kyle,Williams,kyle84@icloud.com,(766) 991-8798,204 Main St,Dacula,GA,30044,campus_001,One Life Center,hh_0397,2021-01-02,lapsed
donor_dcb77f21,Donald,Clark,donald.clark@hotmail.com,(701) 934-9190,8670 Forest Ave,Duluth,GA,30024,campus_001,One Life Center,hh_0398,2022-04-23,active
donor_584e48d0,Donald,Lopez,donaldl98@outlook.com,(747) 719-4592,6961 Main St,Snellville,GA,30019,campus_001,One Life Center,hh_0399,2023-02-16,active
donor_9e338489,Diane,Reyes,dianereyes@yahoo.com,(763) 244-1885,969 Washington Ave,Buford,GA,30024,campus_001,One Life Center,hh_0400,2020-08-18,lapsed
donor_8f4a76c9,Ruth,Torres,ruth.torres@gmail.com,(746) 380-3589,4218 Church St,Buford,GA,30017,campus_001,One Life Center,hh_0401,2023-06-17,active
donor_29c85919,Emma,Peterson,emma54@yahoo.com,(692) 533-4731,3955 Willow St,Suwanee,GA,30044,campus_001,One Life Center,hh_0402,2022-06-29,active
donor_8442fb96,Jacob,Jenkins,jjenkins@yahoo.com,(705) 824-8454,6252 Park Rd,Loganville,GA,30046,campus_001,One Life Center,hh_0403,2020-05-30,active
donor_9f73d023,Daniel,Jenkins,danieljenkins@icloud.com,(770) 398-6875,6252 Park Rd,Loganville,GA,30046,campus_001,One Life Center,hh_0403,2020-05-30,active
donor_d587ec5e,Linda,Sanchez,lsanchez@icloud.com,(731) 375-6629,625 Orchard Rd,Grayson,GA,30045,campus_001,One Life Center,hh_0404,2023-03-10,active
donor_3a86d61c,Joyce,Nguyen,joycen878@icloud.com,(705) 805-8757,2884 Meadow Ln,Duluth,GA,30518,campus_001,One Life Center,hh_0405,2023-02-06,active
donor_54dab217,Olivia,Nguyen,olivia.nguyen@icloud.com,(709) 453-6362,2884 Meadow Ln,Duluth,GA,30518,campus_001,One Life Center,hh_0405,2023-02-06,active
donor_c8549104,Jennifer,Lewis,jenniferl788@gmail.com,(732) 743-7460,183 River Rd,Duluth,GA,30518,campus_001,One Life Center,hh_0406,2020-03-31,active
donor_53fde171,Brenda,Morales,bmorales@yahoo.com,(694) 567-5846,8214 Park Rd,Suwanee,GA,30052,campus_001,One Life Center,hh_0407,2020-06-19,active
donor_e09388d4,Ryan,Lopez,ryan.lopez@icloud.com,(737) 990-3271,5094 Elm St,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0408,2023-12-11,active
donor_38a18ad2,Virginia,Lopez,virginialopez@outlook.com,(758) 675-1022,5094 Elm St,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0408,2023-12-11,active
donor_61ed56d2,Jason,Martinez,jasonm969@hotmail.com,(751) 412-2326,8798 Oak Ave,Loganville,GA,30019,campus_001,One Life Center,hh_0409,2021-08-30,active
donor_8069067d,Deborah,Nelson,deborah80@outlook.com,(700) 863-2097,6063 Oak Ave,Lawrenceville,GA,30078,campus_001,One Life Center,hh_0410,2020-08-15,active
donor_16358c75,Joseph,Fisher,josephf962@yahoo.com,(706) 528-6778,5587 Park Rd,Buford,GA,30045,campus_001,One Life Center,hh_0411,2023-01-10,active
donor_38b0341c,Brian,Reed,brian.reed@icloud.com,(768) 744-9730,992 Maple Dr,Loganville,GA,30024,campus_001,One Life Center,hh_0412,2022-02-02,active
donor_068b084c,David,Morris,david.morris@gmail.com,(699) 482-2835,3185 Forest Ave,Grayson,GA,30044,campus_001,One Life Center,hh_0413,2020-06-27,active
donor_6712f505,Donna,Cooper,donnacooper@icloud.com,(722) 630-8272,8630 Grove St,Duluth,GA,30046,campus_001,One Life Center,hh_0414,2020-02-16,active
donor_c7df3a8b,Aaron,Williams,aaron67@icloud.com,(752) 551-6346,1131 Main St,Snellville,GA,30046,campus_001,One Life Center,hh_0415,2024-11-20,active
donor_e4caa8dc,Zachary,Long,zachary22@yahoo.com,(739) 580-5720,5082 Meadow Ln,Dacula,GA,30052,campus_001,One Life Center,hh_0416,2020-09-27,active
donor_692788e5,Nancy,Miller,nancym729@outlook.com,(701) 379-3514,4759 Forest Ave,Duluth,GA,30019,campus_001,One Life Center,hh_0417,2025-05-12,active
donor_3f7959b8,Kimberly,Anderson,kimberly.anderson@outlook.com,(722) 351-7109,9513 Pine St,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0418,2022-06-21,active
donor_06ba5cc8,Laura,Anderson,lauraanderson@hotmail.com,(716) 324-1408,9513 Pine St,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0418,2022-06-21,active
donor_4ad39c71,Jack,Cooper,jack65@icloud.com,(715) 972-3409,5346 Pine St,Duluth,GA,30052,campus_001,One Life Center,hh_0419,2020-01-09,active
donor_4e730da1,Kelly,Ortiz,kelly.ortiz@outlook.com,(681) 611-4610,1940 Willow St,Dacula,GA,30019,campus_001,One Life Center,hh_0420,2022-09-07,lapsed
donor_00f1840d,Mark,Lopez,marklopez@gmail.com,(688) 751-8298,3297 Meadow Ln,Grayson,GA,30043,campus_001,One Life Center,hh_0421,2022-12-14,active
donor_668df86d,Nicole,Lopez,nicole8@icloud.com,(696) 933-8006,8135 Church St,Loganville,GA,30046,campus_001,One Life Center,hh_0422,2023-05-20,active
donor_3eebbe4a,Laura,Mitchell,lmitchell@icloud.com,(734) 495-3683,5751 Mill Rd,Lawrenceville,GA,30024,campus_001,One Life Center,hh_0423,2021-09-22,active
donor_6fa1efb1,Ruth,Mitchell,rmitchell@icloud.com,(695) 801-2410,5751 Mill Rd,Lawrenceville,GA,30024,campus_001,One Life Center,hh_0423,2021-09-22,active
donor_e01ddfb0,Emma,Hill,ehill@outlook.com,(731) 379-8571,5595 Maple Dr,Dacula,GA,30078,campus_001,One Life Center,hh_0424,2025-03-26,active
donor_5aff5a8d,Alexander,Hill,alexanderhill@yahoo.com,(701) 590-5742,5595 Maple Dr,Dacula,GA,30078,campus_001,One Life Center,hh_0424,2025-03-26,active
donor_da21d198,Jack,Garcia,jack.garcia@yahoo.com,(711) 507-8742,5079 Sunset Blvd,Snellville,GA,30518,campus_001,One Life Center,hh_0425,2023-02-19,active
donor_4d5b8b43,Frank,Long,frank4@icloud.com,(686) 813-6927,3038 Sunset Blvd,Snellville,GA,30017,campus_001,One Life Center,hh_0426,2025-01-31,active
donor_2d5f44e0,Justin,Long,jlong@outlook.com,(758) 902-8799,3038 Sunset Blvd,Snellville,GA,30017,campus_001,One Life Center,hh_0426,2025-01-31,active
donor_2b11fa56,Kimberly,Thomas,kimberly8@icloud.com,(766) 338-6855,9525 Main St,Grayson,GA,30078,campus_001,One Life Center,hh_0427,2024-09-27,active
donor_233df8e2,Donna,Wright,donnawright@yahoo.com,(690) 813-3738,5932 Oak Ave,Grayson,GA,30017,campus_001,One Life Center,hh_0428,2021-08-16,active
donor_5f6cb95f,Anna,Wright,anna42@outlook.com,(712) 901-6939,5932 Oak Ave,Grayson,GA,30017,campus_001,One Life Center,hh_0428,2021-08-16,active
donor_ae386f22,Andrew,Wood,andrew63@yahoo.com,(691) 423-3532,311 Pine St,Grayson,GA,30045,campus_001,One Life Center,hh_0429,2022-11-27,active
donor_6656423f,Nicholas,Wood,nicholaswood@hotmail.com,(756) 906-9612,311 Pine St,Grayson,GA,30045,campus_001,One Life Center,hh_0429,2022-11-27,active
donor_c720f6ed,Jose,Sullivan,jose3@outlook.com,(766) 571-3277,7644 Maple Dr,Suwanee,GA,30017,campus_001,One Life Center,hh_0430,2020-08-26,lapsed
donor_0e0cae2c,Jose,Brooks,josebrooks@yahoo.com,(717) 328-4438,5091 Main St,Grayson,GA,30045,campus_001,One Life Center,hh_0431,2024-03-04,lapsed
donor_1ea28ad8,Kathleen,Hernandez,kathleen.hernandez@gmail.com,(762) 725-1971,1373 Main St,Loganville,GA,30044,campus_001,One Life Center,hh_0432,2024-05-05,active
donor_99d7d62d,Jacob,Hernandez,jacob16@gmail.com,(686) 508-1168,1373 Main St,Loganville,GA,30044,campus_001,One Life Center,hh_0432,2024-05-05,active
donor_8e80d1f8,Brian,Thomas,brian19@hotmail.com,(722) 560-3630,3377 Elm St,Buford,GA,30518,campus_001,One Life Center,hh_0433,2023-10-05,lapsed
donor_30ae2a17,Jose,Fisher,josefisher@yahoo.com,(714) 375-9800,9442 Maple Dr,Buford,GA,30078,campus_001,One Life Center,hh_0434,2020-07-21,active
donor_6a26547c,George,Russell,george.russell@yahoo.com,(723) 588-7948,8360 Orchard Rd,Suwanee,GA,30046,campus_001,One Life Center,hh_0435,2022-08-30,active
donor_49b5f5dd,Margaret,Russell,mrussell@gmail.com,(718) 326-8633,8360 Orchard Rd,Suwanee,GA,30046,campus_001,One Life Center,hh_0435,2022-08-30,active
donor_aa4adc86,Jennifer,Moore,jmoore@outlook.com,(736) 814-6111,4823 Valley Rd,Dacula,GA,30019,campus_001,One Life Center,hh_0436,2024-01-18,lapsed
donor_ed0ad4f2,Debra,Moore,debram232@icloud.com,(715) 638-4093,4823 Valley Rd,Dacula,GA,30019,campus_001,One Life Center,hh_0436,2024-01-18,lapsed
donor_d99b089b,Gregory,Rogers,gregory.rogers@gmail.com,(696) 604-7563,309 Garden Way,Grayson,GA,30045,campus_001,One Life Center,hh_0437,2022-10-03,lapsed
donor_24c177e6,Betty,Wilson,bettywilson@icloud.com,(770) 711-5563,6059 Washington Ave,Duluth,GA,30044,campus_001,One Life Center,hh_0438,2021-11-24,active
donor_2b60cb0f,Nicole,Barnes,nicole63@yahoo.com,(736) 310-3001,5934 Sunset Blvd,Snellville,GA,30017,campus_001,One Life Center,hh_0439,2023-09-27,active
donor_241df43b,Michael,Cooper,michael.cooper@yahoo.com,(726) 819-6356,586 Cedar Ln,Buford,GA,30045,campus_001,One Life Center,hh_0440,2024-02-20,active
donor_b6ea203e,Karen,Cooper,karenc637@gmail.com,(687) 876-9518,586 Cedar Ln,Buford,GA,30045,campus_001,One Life Center,hh_0440,2024-02-20,active
donor_c63fe618,Kimberly,Cook,kimberly.cook@gmail.com,(733) 321-7285,8257 Sunset Blvd,Buford,GA,30024,campus_001,One Life Center,hh_0441,2022-10-30,active
donor_60b88a39,Brenda,Carter,brendacarter@icloud.com,(733) 337-6119,689 Oak Ave,Dacula,GA,30052,campus_001,One Life Center,hh_0442,2020-12-28,active
donor_760a003a,Debra,Peterson,debrap488@yahoo.com,(742) 257-7412,8137 Garden Way,Suwanee,GA,30518,campus_001,One Life Center,hh_0443,2023-02-08,active
donor_3f90b380,Linda,Watson,linda6@outlook.com,(752) 227-6591,5879 Hill St,Loganville,GA,30518,campus_001,One Life Center,hh_0444,2021-10-18,lapsed
donor_88c696bb,Edward,Watson,edward13@outlook.com,(730) 559-1924,5879 Hill St,Loganville,GA,30518,campus_001,One Life Center,hh_0444,2021-10-18,lapsed
donor_7fc5d524,Frank,Young,frank40@yahoo.com,(680) 751-6343,9808 Maple Dr,Buford,GA,30024,campus_001,One Life Center,hh_0445,2025-02-07,lapsed
donor_1e10d62b,John,Myers,john76@icloud.com,(751) 599-6282,8533 River Rd,Loganville,GA,30518,campus_001,One Life Center,hh_0446,2021-06-30,active
donor_948c04c6,Pamela,Myers,pmyers@gmail.com,(766) 891-4373,8533 River Rd,Loganville,GA,30518,campus_001,One Life Center,hh_0446,2021-06-30,active
donor_3d4b4ac9,Betty,Reed,bettyr861@yahoo.com,(714) 471-1778,5007 Mill Rd,Grayson,GA,30045,campus_001,One Life Center,hh_0447,2022-06-11,active
donor_9bbc20a9,Joshua,Reed,joshuareed@hotmail.com,(689) 934-2552,5007 Mill Rd,Grayson,GA,30045,campus_001,One Life Center,hh_0447,2022-06-11,active
donor_78da231a,Anthony,Wright,anthony10@hotmail.com,(716) 643-9846,8800 Sunset Blvd,Suwanee,GA,30518,campus_001,One Life Center,hh_0448,2022-05-24,active
donor_766b96dc,Maria,Parker,mariap643@yahoo.com,(751) 711-4489,8543 Forest Ave,Loganville,GA,30024,campus_001,One Life Center,hh_0449,2023-10-07,active
donor_1170651d,Raymond,Parker,rparker@outlook.com,(759) 745-8106,8543 Forest Ave,Loganville,GA,30024,campus_001,One Life Center,hh_0449,2023-10-07,active
donor_95d25381,Charles,Ortiz,charles96@icloud.com,(730) 526-2055,3387 Mill Rd,Lawrenceville,GA,30078,campus_001,One Life Center,hh_0450,2022-08-05,active
donor_59210549,Scott,Evans,scottevans@yahoo.com,(681) 451-6087,2731 Lake Dr,Snellville,GA,30024,campus_001,One Life Center,hh_0451,2023-11-07,active
donor_bce481a9,Paul,Cox,paul34@hotmail.com,(700) 859-1691,706 Washington Ave,Loganville,GA,30017,campus_001,One Life Center,hh_0452,2020-11-22,lapsed
donor_8d33b9ef,Joshua,Peterson,joshua53@gmail.com,(728) 941-3302,1475 Church St,Lawrenceville,GA,30043,campus_001,One Life Center,hh_0453,2023-05-17,active
donor_fe32e4b6,Amy,Richardson,amy.richardson@outlook.com,(720) 798-7388,9609 Highland Ave,Suwanee,GA,30078,campus_001,One Life Center,hh_0454,2021-05-30,active
donor_a85c98ae,Ruth,Richardson,ruthrichardson@icloud.com,(705) 347-2750,9609 Highland Ave,Suwanee,GA,30078,campus_001,One Life Center,hh_0454,2021-05-30,active
donor_80269997,Gary,Scott,gary.scott@outlook.com,(747) 633-8780,4266 Meadow Ln,Dacula,GA,30017,campus_001,One Life Center,hh_0455,2020-04-24,active
donor_b942a7a3,Debra,Scott,debra32@yahoo.com,(724) 686-7025,4266 Meadow Ln,Dacula,GA,30017,campus_001,One Life Center,hh_0455,2020-04-24,active
donor_7066d04c,Deborah,Williams,deborah.williams@hotmail.com,(708) 653-7364,4026 Lake Dr,Lawrenceville,GA,30043,campus_001,One Life Center,hh_0456,2023-02-05,active
donor_24c0df2c,Anthony,Turner,aturner@outlook.com,(760) 616-1555,1578 Park Rd,Snellville,GA,30024,campus_001,One Life Center,hh_0457,2021-09-01,active
donor_ef3e78ff,Emily,Turner,eturner@icloud.com,(730) 540-7920,1578 Park Rd,Snellville,GA,30024,campus_001,One Life Center,hh_0457,2021-09-01,active
donor_5111db37,Rebecca,Gonzalez,rebecca71@icloud.com,(766) 228-1853,8395 Maple Dr,Duluth,GA,30024,campus_001,One Life Center,hh_0458,2021-12-21,active
donor_664df07e,Benjamin,White,benjamin.white@yahoo.com,(709) 728-3131,150 Spring St,Dacula,GA,30045,campus_001,One Life Center,hh_0459,2021-02-13,active
donor_af6a1e50,Jack,Sanders,jacks704@outlook.com,(714) 403-2382,7497 Sunset Blvd,Loganville,GA,30019,campus_001,One Life Center,hh_0460,2024-11-23,lapsed
donor_6bce232d,John,White,johnwhite@gmail.com,(737) 403-5289,9445 Park Rd,Loganville,GA,30017,campus_001,One Life Center,hh_0461,2020-02-12,active
donor_91935879,Karen,Perez,karenp175@gmail.com,(679) 935-9615,7127 Creek Dr,Lawrenceville,GA,30017,campus_001,One Life Center,hh_0462,2021-06-16,lapsed
donor_83734606,Matthew,Murphy,mmurphy@icloud.com,(694) 641-4385,3777 Orchard Rd,Dacula,GA,30044,campus_001,One Life Center,hh_0463,2021-02-20,active
donor_b089b7a3,Charles,Torres,charlest242@icloud.com,(709) 578-8506,3055 River Rd,Buford,GA,30017,campus_001,One Life Center,hh_0464,2024-06-10,lapsed
donor_3b00a849,Carolyn,Rogers,carolynr754@outlook.com,(687) 297-1962,6613 Garden Way,Duluth,GA,30019,campus_001,One Life Center,hh_0465,2021-03-10,active
donor_3811d461,Michael,Rogers,michaelrogers@icloud.com,(723) 820-1745,6613 Garden Way,Duluth,GA,30019,campus_001,One Life Center,hh_0465,2021-03-10,active
donor_102f5a82,Thomas,Reed,thomasr43@yahoo.com,(711) 373-9253,6566 Garden Way,Loganville,GA,30024,campus_001,One Life Center,hh_0466,2022-01-29,active
donor_0fd36bb9,Amy,Reed,areed@yahoo.com,(689) 524-9690,6566 Garden Way,Loganville,GA,30024,campus_001,One Life Center,hh_0466,2022-01-29,active
donor_96df7c64,Virginia,King,virginia36@icloud.com,(714) 469-5321,823 Pine St,Suwanee,GA,30019,campus_001,One Life Center,hh_0467,2022-10-19,active
donor_ff1b15ef,Joyce,Collins,jcollins@gmail.com,(702) 352-1894,8149 Pine St,Duluth,GA,30019,campus_001,One Life Center,hh_0468,2023-02-12,active
